Career Key,Qualification Key,Qualification ID,Qualification Title,NQF Level,Career Family,Career Name,Match Type,Relevance Score,Career Source,Review Flag
C0165,Q0078,121148,Intermediate Occupational Certificate: Food and Beverage Packaging Operator,NQF LEVEL 03,Engineering & Trades,Food and Beverage Packaging Operator,Direct,5,Starter title-based mapping,
C0186,Q0078,121148,Intermediate Occupational Certificate: Food and Beverage Packaging Operator,NQF LEVEL 03,Engineering & Trades,Packaging Operator,Related,4,Starter title-based mapping,
C0194,Q0078,121148,Intermediate Occupational Certificate: Food and Beverage Packaging Operator,NQF LEVEL 03,Engineering & Trades,Production Operator,Related,4,Starter title-based mapping,
C0673,Q0078,121148,Intermediate Occupational Certificate: Food and Beverage Packaging Operator,NQF LEVEL 03,Engineering & Trades,Production Operator,Related,4,Starter title-based mapping,
C0174,Q0078,121148,Intermediate Occupational Certificate: Food and Beverage Packaging Operator,NQF LEVEL 03,Engineering & Trades,Machine Operator,Related,4,Starter title-based mapping,
C0770,Q0078,121148,Intermediate Occupational Certificate: Food and Beverage Packaging Operator,NQF LEVEL 03,Engineering & Trades,Machine Operator,Related,4,Starter title-based mapping,
C0192,Q0079,121149,Intermediate Occupational Certificate: Food and Beverage Process Machine Operator,NQF LEVEL 03,Engineering & Trades,Process Machine Operator,Direct,5,Starter title-based mapping,
C0194,Q0079,121149,Intermediate Occupational Certificate: Food and Beverage Process Machine Operator,NQF LEVEL 03,Engineering & Trades,Production Operator,Related,4,Starter title-based mapping,
C0673,Q0079,121149,Intermediate Occupational Certificate: Food and Beverage Process Machine Operator,NQF LEVEL 03,Engineering & Trades,Production Operator,Related,4,Starter title-based mapping,
C0174,Q0079,121149,Intermediate Occupational Certificate: Food and Beverage Process Machine Operator,NQF LEVEL 03,Engineering & Trades,Machine Operator,Related,4,Starter title-based mapping,
C0770,Q0079,121149,Intermediate Occupational Certificate: Food and Beverage Process Machine Operator,NQF LEVEL 03,Engineering & Trades,Machine Operator,Related,4,Starter title-based mapping,
C0437,Q0080,121154,Intermediate Occupational Certificate: Liquid Dairy Reception Operator,NQF LEVEL 03,Media & Communications,Liquid Dairy Reception Operator,Direct,5,Starter title-based mapping,
C0438,Q0081,121153,Intermediate Occupational Certificate: Meat Processing Operator,NQF LEVEL 03,Media & Communications,Meat Processing Operator,Direct,5,Starter title-based mapping,
C0442,Q0082,120057,Intermediate Occupational Certificate: Miner,NQF LEVEL 03,Media & Communications,Miner,Direct,5,Starter title-based mapping,
C0279,Q0083,122235,Intermediate Occupational Certificate: Mortician,NQF LEVEL 03,Health & Social Services,Mortician,Direct,5,Starter title-based mapping,
C0271,Q0083,122235,Intermediate Occupational Certificate: Mortician,NQF LEVEL 03,Health & Social Services,Funeral Services Practitioner,Related,4,Starter title-based mapping,
C0270,Q0083,122235,Intermediate Occupational Certificate: Mortician,NQF LEVEL 03,Health & Social Services,Funeral Assistant,Related,4,Starter title-based mapping,
C0447,Q0084,121163,Intermediate Occupational Certificate: Surface Blaster,NQF LEVEL 03,Media & Communications,Surface Blaster,Direct,5,Starter title-based mapping,
C0400,Q0085,122640,Intermediate Occupational Certificate: Truck Driver,NQF LEVEL 03,Logistics & Supply Chain,Truck Driver,Direct,5,Starter title-based mapping,
C0392,Q0085,122640,Intermediate Occupational Certificate: Truck Driver,NQF LEVEL 03,Logistics & Supply Chain,Professional Driver,Related,4,Starter title-based mapping,
C0381,Q0085,122640,Intermediate Occupational Certificate: Truck Driver,NQF LEVEL 03,Logistics & Supply Chain,Fleet Driver,Related,4,Starter title-based mapping,
C0121,Q0086,122488,Intermediate Occupational Certificate: Vehicle Body Builder (Metal),NQF LEVEL 03,Construction & Building,Construction Artisan,Direct,5,Starter title-based mapping,
C0127,Q0086,122488,Intermediate Occupational Certificate: Vehicle Body Builder (Metal),NQF LEVEL 03,Construction & Building,Site Worker,Related,4,Starter title-based mapping,
C0120,Q0086,122488,Intermediate Occupational Certificate: Vehicle Body Builder (Metal),NQF LEVEL 03,Construction & Building,Building Maintenance Technician,Related,4,Starter title-based mapping,
C0604,Q0087,641503,Joiner,LISTED TRADE,Other / Review,Joiner,Direct,5,Starter title-based mapping,Review career mapping
C0172,Q0088,671204,Lift Mechanic,LISTED TRADE,Engineering & Trades,Lift Mechanic,Direct,5,Starter title-based mapping,
C0160,Q0088,671204,Lift Mechanic,LISTED TRADE,Engineering & Trades,Engineering Assistant,Related,4,Starter title-based mapping,
C0181,Q0089,653303,Mechanical Fitter,LISTED TRADE,Engineering & Trades,Mechanical Fitter,Direct,5,Starter title-based mapping,Qualification Title + NQF maps to multiple IDs
C0177,Q0089,653303,Mechanical Fitter,LISTED TRADE,Engineering & Trades,Maintenance Fitter,Related,4,Starter title-based mapping,Qualification Title + NQF maps to multiple IDs
C0188,Q0089,653303,Mechanical Fitter,LISTED TRADE,Engineering & Trades,Plant Maintenance Technician,Related,4,Starter title-based mapping,Qualification Title + NQF maps to multiple IDs
C0181,Q0090,671101,Mechanical Fitter,LISTED TRADE,Engineering & Trades,Mechanical Fitter,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles; Qualification Title + NQF maps to multiple IDs
C0177,Q0090,671101,Mechanical Fitter,LISTED TRADE,Engineering & Trades,Maintenance Fitter,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles; Qualification Title + NQF maps to multiple IDs
C0188,Q0090,671101,Mechanical Fitter,LISTED TRADE,Engineering & Trades,Plant Maintenance Technician,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles; Qualification Title + NQF maps to multiple IDs
C0625,Q0091,662305,Mechanised Hard Cover Bookbinding Technician,LISTED TRADE,Other / Review,Mechanised Hard Cover Bookbinding Technician,Direct,5,Starter title-based mapping,Review career mapping
C0183,Q0092,652301,Metal Machinist,LISTED TRADE,Engineering & Trades,Metal Machinist,Direct,5,Starter title-based mapping,
C0160,Q0092,652301,Metal Machinist,LISTED TRADE,Engineering & Trades,Engineering Assistant,Related,4,Starter title-based mapping,
C0184,Q0093,671202,Millwright,LISTED TRADE,Engineering & Trades,Millwright,Direct,5,Starter title-based mapping,
C0160,Q0093,671202,Millwright,LISTED TRADE,Engineering & Trades,Engineering Assistant,Related,4,Starter title-based mapping,
C0452,Q0094,SP-230333,Mining Drill Rig Operator - Underground Coal Operations,NQF LEVEL 02,Mining,Mining Operator,Direct,5,Starter title-based mapping,
C0453,Q0094,SP-230333,Mining Drill Rig Operator - Underground Coal Operations,NQF LEVEL 02,Mining,Mining Production Worker,Related,4,Starter title-based mapping,
C0451,Q0094,SP-230333,Mining Drill Rig Operator - Underground Coal Operations,NQF LEVEL 02,Mining,Mine Technician,Related,4,Starter title-based mapping,
C0452,Q0095,SP-230332,Mining Drill Rig Operator - Underground Hardrock Operations,NQF LEVEL 02,Mining,Mining Operator,Direct,5,Starter title-based mapping,
C0453,Q0095,SP-230332,Mining Drill Rig Operator - Underground Hardrock Operations,NQF LEVEL 02,Mining,Mining Production Worker,Related,4,Starter title-based mapping,
C0451,Q0095,SP-230332,Mining Drill Rig Operator - Underground Hardrock Operations,NQF LEVEL 02,Mining,Mine Technician,Related,4,Starter title-based mapping,
C0452,Q0096,SP-230336,Mining Dump Truck Operator - Underground Coal Operations,NQF LEVEL 02,Mining,Mining Operator,Direct,5,Starter title-based mapping,
C0453,Q0096,SP-230336,Mining Dump Truck Operator - Underground Coal Operations,NQF LEVEL 02,Mining,Mining Production Worker,Related,4,Starter title-based mapping,
C0451,Q0096,SP-230336,Mining Dump Truck Operator - Underground Coal Operations,NQF LEVEL 02,Mining,Mine Technician,Related,4,Starter title-based mapping,
C0452,Q0097,SP-230335,Mining Dump Truck Operator - Underground Hardrock Operations,NQF LEVEL 02,Mining,Mining Operator,Direct,5,Starter title-based mapping,
C0453,Q0097,SP-230335,Mining Dump Truck Operator - Underground Hardrock Operations,NQF LEVEL 02,Mining,Mining Production Worker,Related,4,Starter title-based mapping,
C0451,Q0097,SP-230335,Mining Dump Truck Operator - Underground Hardrock Operations,NQF LEVEL 02,Mining,Mine Technician,Related,4,Starter title-based mapping,
C0189,Q0098,SP-230318,Mining Excavator Operator - Surface Mining Operations,NQF LEVEL 03,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,
C0771,Q0098,SP-230318,Mining Excavator Operator - Surface Mining Operations,NQF LEVEL 03,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,
C0769,Q0098,SP-230318,Mining Excavator Operator - Surface Mining Operations,NQF LEVEL 03,Plant & Equipment Operations,Heavy Equipment Operator,Related,4,Starter title-based mapping,
C0174,Q0098,SP-230318,Mining Excavator Operator - Surface Mining Operations,NQF LEVEL 03,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,
C0770,Q0098,SP-230318,Mining Excavator Operator - Surface Mining Operations,NQF LEVEL 03,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,
C0452,Q0099,SP-230340,Mining Feeder Breaker Operator - Surface Mining Operations,NQF LEVEL 02,Mining,Mining Operator,Direct,5,Starter title-based mapping,
C0453,Q0099,SP-230340,Mining Feeder Breaker Operator - Surface Mining Operations,NQF LEVEL 02,Mining,Mining Production Worker,Related,4,Starter title-based mapping,
C0451,Q0099,SP-230340,Mining Feeder Breaker Operator - Surface Mining Operations,NQF LEVEL 02,Mining,Mine Technician,Related,4,Starter title-based mapping,
C0128,Q0100,SP-230343,Mining Firefighter - Surface Mining Operations,NQF LEVEL 02,Emergency Services,Emergency Services Responder,Direct,5,Starter title-based mapping,
C0130,Q0100,SP-230343,Mining Firefighter - Surface Mining Operations,NQF LEVEL 02,Emergency Services,First Aid Responder,Related,4,Starter title-based mapping,
C0129,Q0100,SP-230343,Mining Firefighter - Surface Mining Operations,NQF LEVEL 02,Emergency Services,Firefighter,Related,4,Starter title-based mapping,
C0189,Q0101,SP-230326,Mining Grader Operator - Surface Mining Operations,NQF LEVEL 02,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,
C0771,Q0101,SP-230326,Mining Grader Operator - Surface Mining Operations,NQF LEVEL 02,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,
C0769,Q0101,SP-230326,Mining Grader Operator - Surface Mining Operations,NQF LEVEL 02,Plant & Equipment Operations,Heavy Equipment Operator,Related,4,Starter title-based mapping,
C0174,Q0101,SP-230326,Mining Grader Operator - Surface Mining Operations,NQF LEVEL 02,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,
C0770,Q0101,SP-230326,Mining Grader Operator - Surface Mining Operations,NQF LEVEL 02,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,
C0452,Q0102,SP-230357,Mining Hydraulic Rock Breaker Operator - Surface Mining Operations,NQF LEVEL 02,Mining,Mining Operator,Direct,5,Starter title-based mapping,
C0453,Q0102,SP-230357,Mining Hydraulic Rock Breaker Operator - Surface Mining Operations,NQF LEVEL 02,Mining,Mining Production Worker,Related,4,Starter title-based mapping,
C0451,Q0102,SP-230357,Mining Hydraulic Rock Breaker Operator - Surface Mining Operations,NQF LEVEL 02,Mining,Mine Technician,Related,4,Starter title-based mapping,
C0452,Q0103,SP-230346,Mining Mobile Elevating Work Platform Operator - Surface Mining Operations,NQF LEVEL 02,Mining,Mining Operator,Direct,5,Starter title-based mapping,
C0453,Q0103,SP-230346,Mining Mobile Elevating Work Platform Operator - Surface Mining Operations,NQF LEVEL 02,Mining,Mining Production Worker,Related,4,Starter title-based mapping,
C0451,Q0103,SP-230346,Mining Mobile Elevating Work Platform Operator - Surface Mining Operations,NQF LEVEL 02,Mining,Mine Technician,Related,4,Starter title-based mapping,
C0452,Q0104,SP-230349,Mining Mobile Telescopic Handler Operator - Surface Mining Operations,NQF LEVEL 02,Mining,Mining Operator,Direct,5,Starter title-based mapping,
C0453,Q0104,SP-230349,Mining Mobile Telescopic Handler Operator - Surface Mining Operations,NQF LEVEL 02,Mining,Mining Production Worker,Related,4,Starter title-based mapping,
C0451,Q0104,SP-230349,Mining Mobile Telescopic Handler Operator - Surface Mining Operations,NQF LEVEL 02,Mining,Mine Technician,Related,4,Starter title-based mapping,
C0452,Q0105,SP-230347,Mining Mobile Telescopic Handler Operator - Underground Hardrock Operations,NQF LEVEL 02,Mining,Mining Operator,Direct,5,Starter title-based mapping,
C0453,Q0105,SP-230347,Mining Mobile Telescopic Handler Operator - Underground Hardrock Operations,NQF LEVEL 02,Mining,Mining Production Worker,Related,4,Starter title-based mapping,
C0451,Q0105,SP-230347,Mining Mobile Telescopic Handler Operator - Underground Hardrock Operations,NQF LEVEL 02,Mining,Mine Technician,Related,4,Starter title-based mapping,
C0452,Q0106,SP-230308,Mining Rock Drill Operator - Surface Mining Operations,NQF LEVEL 02,Mining,Mining Operator,Direct,5,Starter title-based mapping,
C0453,Q0106,SP-230308,Mining Rock Drill Operator - Surface Mining Operations,NQF LEVEL 02,Mining,Mining Production Worker,Related,4,Starter title-based mapping,
C0451,Q0106,SP-230308,Mining Rock Drill Operator - Surface Mining Operations,NQF LEVEL 02,Mining,Mine Technician,Related,4,Starter title-based mapping,
C0452,Q0107,SP-230306,Mining Rock Drill Operator - Underground Hardrock Operations,NQF LEVEL 02,Mining,Mining Operator,Direct,5,Starter title-based mapping,
C0453,Q0107,SP-230306,Mining Rock Drill Operator - Underground Hardrock Operations,NQF LEVEL 02,Mining,Mining Production Worker,Related,4,Starter title-based mapping,
C0451,Q0107,SP-230306,Mining Rock Drill Operator - Underground Hardrock Operations,NQF LEVEL 02,Mining,Mine Technician,Related,4,Starter title-based mapping,
C0452,Q0108,SP-230352,Mining Roofbolter Operator - Underground Hardrock Operations,NQF LEVEL 02,Mining,Mining Operator,Direct,5,Starter title-based mapping,
C0453,Q0108,SP-230352,Mining Roofbolter Operator - Underground Hardrock Operations,NQF LEVEL 02,Mining,Mining Production Worker,Related,4,Starter title-based mapping,
C0451,Q0108,SP-230352,Mining Roofbolter Operator - Underground Hardrock Operations,NQF LEVEL 02,Mining,Mine Technician,Related,4,Starter title-based mapping,
C0452,Q0109,SP-230354,Mining Scraper Operator,NQF LEVEL 02,Mining,Mining Operator,Direct,5,Starter title-based mapping,
C0453,Q0109,SP-230354,Mining Scraper Operator,NQF LEVEL 02,Mining,Mining Production Worker,Related,4,Starter title-based mapping,
